review_text,rating,label,text_length,word_count,avg_word_length,uppercase_ratio,exclamation_count,question_count,processed_text
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 283.,5,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 270.,5,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
Not bad for the price. Quality could be better but it serves its purpose. Comment 127.,5,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Not bad for the price. Quality could be better but it serves its purpose. Comment 237.,4,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 397.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 330.,4,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 373.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 345.,4,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 403.,5,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 159.,4,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
Not bad for the price. Quality could be better but it serves its purpose. Comment 168.,2,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 44.,3,OR,89,16,5.5625,0.033707865168539325,0,0,pretty good overall minor issue setup work fine comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 52.,3,OR,89,16,5.5625,0.033707865168539325,0,0,pretty good overall minor issue setup work fine comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 64.,5,CG,95,14,6.785714285714286,0.05263157894736842,2,0,perfect product exceeded expectation definitely buy thank review
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 449.,5,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 336.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 142.,4,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 419.",5,OR,89,16,5.5625,0.033707865168539325,0,0,okay say nothing special arrived bit late though comment
It's alright. Took some time to figure out how to use it properly. Comment 410.,5,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 325.,5,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 487.",2,OR,89,16,5.5625,0.033707865168539325,0,0,okay say nothing special arrived bit late though comment
It's alright. Took some time to figure out how to use it properly. Comment 217.,2,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 161.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 376.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 120.",5,OR,89,16,5.5625,0.033707865168539325,0,0,okay say nothing special arrived bit late though comment
Not bad for the price. Quality could be better but it serves its purpose. Comment 461.,5,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 307.,4,CG,95,13,7.3076923076923075,0.05263157894736842,2,0,outstanding item superior quality performance highly recommended must buy review
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 219.",4,OR,89,16,5.5625,0.033707865168539325,0,0,okay say nothing special arrived bit late though comment
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 194.,4,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Not bad for the price. Quality could be better but it serves its purpose. Comment 335.,3,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Fantastic product with great features. Shipping was quick. Very happy customer! Review 275.,5,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 74.,3,OR,89,16,5.5625,0.0449438202247191,0,0,work expected best ive seen decent enough everyday use comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 100.,4,OR,90,16,5.625,0.03333333333333333,0,0,pretty good overall minor issue setup work fine comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 374.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
It's alright. Took some time to figure out how to use it properly. Comment 154.,3,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 60.,5,CG,95,14,6.785714285714286,0.05263157894736842,2,0,perfect product exceeded expectation definitely buy thank review
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 339.,5,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Not bad for the price. Quality could be better but it serves its purpose. Comment 182.,4,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
It's alright. Took some time to figure out how to use it properly. Comment 240.,4,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
It's alright. Took some time to figure out how to use it properly. Comment 139.,2,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 211.,4,OR,90,16,5.625,0.044444444444444446,0,0,work expected best ive seen decent enough everyday use comment
Not bad for the price. Quality could be better but it serves its purpose. Comment 374.,5,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 490.,5,OR,90,16,5.625,0.03333333333333333,0,0,pretty good overall minor issue setup work fine comment
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 449.",5,OR,89,16,5.5625,0.033707865168539325,0,0,okay say nothing special arrived bit late though comment
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 65.,4,CG,96,14,6.857142857142857,0.052083333333333336,4,0,product absolutely amazing best purchase ever highly recommend five star review
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 305.,5,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 344.,5,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
